2025-12-11 at 09:02:56 | INFO | saas
2025-12-16 at 00:58:39 | INFO | 正在调整，距离15.204000000000008
2025-12-16 at 00:58:39 | INFO | 正在调整，距离-0.41100000000000136
2025-12-16 at 00:58:40 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 00:58:40 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:40 | INFO | 图片保存成功：background.png
2025-12-16 at 00:58:42 | INFO | 正在调整，距离-1.7199999999999989
2025-12-16 at 00:58:43 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 00:58:43 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:43 | INFO | 图片保存成功：background.png
2025-12-16 at 00:58:45 | INFO | 正在调整，距离0.5660000000000025
2025-12-16 at 00:58:46 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 00:58:46 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:46 | INFO | 图片保存成功：background.png
2025-12-16 at 00:58:47 | INFO | 正在调整，距离186.0
2025-12-16 at 00:58:48 | INFO | 正在调整，距离-19.502999999999986
2025-12-16 at 00:58:48 | INFO | 正在调整，距离-2.757000000000005
2025-12-16 at 00:58:49 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 00:58:50 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:50 | INFO | 图片保存成功：background.png
2025-12-16 at 00:58:51 | INFO | 正在调整，距离9.588999999999999
2025-12-16 at 00:58:51 | INFO | 正在调整，距离-1.1399999999999864
2025-12-16 at 00:58:53 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 00:58:53 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:53 | INFO | 图片保存成功：background.png
2025-12-16 at 00:58:54 | INFO | 正在调整，距离11.599999999999994
2025-12-16 at 00:58:54 | INFO | 正在调整，距离-6.139999999999986
2025-12-16 at 00:58:55 | INFO | 正在调整，距离4.588999999999999
2025-12-16 at 00:58:55 | INFO | 正在调整，距离-0.742999999999995
2025-12-16 at 00:58:56 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 00:58:56 | INFO | 图片保存成功：slider.png
2025-12-16 at 00:58:56 | INFO | 图片保存成功：background.png
2025-12-16 at 00:58:58 | INFO | 正在调整，距离-0.6469999999999914
2025-12-16 at 15:17:24 | INFO | 正在初始化
2025-12-16 at 15:18:26 | INFO | 初始化完成
2025-12-16 at 15:18:29 | INFO | 账号输入完成
2025-12-16 at 15:18:30 | INFO | 密码输入完成
2025-12-16 at 15:18:30 | INFO | 已勾选协议
2025-12-16 at 15:18:30 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 15:18:31 | INFO | 图片保存成功：slider.png
2025-12-16 at 15:18:31 | INFO | 图片保存成功：background.png
2025-12-16 at 15:18:32 | INFO | 正在调整，距离-1.3700000000000045
2025-12-16 at 15:18:36 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 15:18:36 | INFO | 图片保存成功：slider.png
2025-12-16 at 15:18:36 | INFO | 图片保存成功：background.png
2025-12-16 at 15:18:37 | INFO | 正在调整，距离8.280470000000001
2025-12-16 at 15:18:37 | INFO | 正在调整，距离6.2425999999999995
2025-12-16 at 15:18:37 | INFO | 正在调整，距离4.3491
2025-12-16 at 15:18:38 | INFO | 正在调整，距离3.9490999999999996
2025-12-16 at 15:18:38 | INFO | 正在调整，距离2.7065
2025-12-16 at 15:18:39 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 15:18:40 | INFO | 图片保存成功：slider.png
2025-12-16 at 15:18:40 | INFO | 图片保存成功：background.png
2025-12-16 at 16:23:14 | INFO | 正在初始化
2025-12-16 at 16:23:44 | INFO | 初始化完成
2025-12-16 at 16:23:46 | INFO | 账号输入完成
2025-12-16 at 16:23:48 | INFO | 密码输入完成
2025-12-16 at 16:23:48 | INFO | 已勾选协议
2025-12-16 at 16:23:48 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 16:23:48 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:23:48 | INFO | 图片保存成功：background.png
2025-12-16 at 16:23:51 | INFO | 正在调整，距离7.908899999999999
2025-12-16 at 16:23:51 | INFO | 正在调整，距离4.4651
2025-12-16 at 16:23:51 | INFO | 正在调整，距离3.866299999999999
2025-12-16 at 16:23:52 | INFO | 正在调整，距离2.0272000000000006
2025-12-16 at 16:23:55 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:23:55 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:23:55 | INFO | 图片保存成功：background.png
2025-12-16 at 16:23:56 | INFO | 正在调整，距离26.706999999999994
2025-12-16 at 16:23:56 | INFO | 正在调整，距离12.242999999999995
2025-12-16 at 16:23:57 | INFO | 正在调整，距离-6.217000000000013
2025-12-16 at 16:23:57 | INFO | 正在调整，距离2.280000000000001
2025-12-16 at 16:23:58 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:23:58 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:23:59 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:00 | INFO | 正在调整，距离26.706999999999994
2025-12-16 at 16:24:00 | INFO | 正在调整，距离12.242999999999995
2025-12-16 at 16:24:00 | INFO | 正在调整，距离-6.217000000000013
2025-12-16 at 16:24:01 | INFO | 正在调整，距离2.280000000000001
2025-12-16 at 16:24:02 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:02 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:02 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:04 | INFO | 正在调整，距离4.665999999999997
2025-12-16 at 16:24:04 | INFO | 正在调整，距离1.046999999999997
2025-12-16 at 16:24:05 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:05 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:05 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:07 | INFO | 正在调整，距离27.127999999999986
2025-12-16 at 16:24:07 | INFO | 正在调整，距离9.293000000000006
2025-12-16 at 16:24:07 | INFO | 正在调整，距离0.9029999999999916
2025-12-16 at 16:24:09 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:09 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:09 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:10 | INFO | 正在调整，距离-0.09100000000000819
2025-12-16 at 16:24:12 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:12 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:12 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:13 | INFO | 正在调整，距离5.319999999999993
2025-12-16 at 16:24:13 | INFO | 正在调整，距离0.12699999999999534
2025-12-16 at 16:24:15 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:15 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:15 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:16 | INFO | 正在调整，距离-1.5999999999999943
2025-12-16 at 16:24:18 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:18 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:18 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:19 | INFO | 正在调整，距离19.94999999999999
2025-12-16 at 16:24:19 | INFO | 正在调整，距离3.062999999999988
2025-12-16 at 16:24:20 | INFO | 正在调整，距离-0.4000000000000057
2025-12-16 at 16:24:21 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:21 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:21 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:23 | INFO | 正在调整，距离3.046999999999997
2025-12-16 at 16:24:23 | INFO | 正在调整，距离-0.5999999999999943
2025-12-16 at 16:24:24 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:24 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:24 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:26 | INFO | 正在调整，距离7.040999999999997
2025-12-16 at 16:24:26 | INFO | 正在调整，距离-1.953000000000003
2025-12-16 at 16:24:27 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:27 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:28 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:29 | INFO | 正在调整，距离-0.27600000000001046
2025-12-16 at 16:24:30 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:30 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:30 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:32 | INFO | 正在调整，距离-2.122000000000014
2025-12-16 at 16:24:33 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:33 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:33 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:35 | INFO | 正在调整，距离7.4
2025-12-16 at 16:24:35 | INFO | 正在调整，距离5.080500000000001
2025-12-16 at 16:24:35 | INFO | 正在调整，距离3.0970000000000013
2025-12-16 at 16:24:35 | INFO | 正在调整，距离2.0626999999999995
2025-12-16 at 16:24:37 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:37 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:37 | INFO | 图片保存成功：background.png
2025-12-16 at 16:24:38 | INFO | 正在调整，距离97.0
2025-12-16 at 16:24:39 | INFO | 正在调整，距离97.0
2025-12-16 at 16:24:39 | INFO | 正在调整，距离97.0
2025-12-16 at 16:24:39 | INFO | 正在调整，距离97.0
2025-12-16 at 16:24:40 | INFO | 正在调整，距离-53.0
2025-12-16 at 16:24:40 | INFO | 正在调整，距离-38.74000000000001
2025-12-16 at 16:24:40 | INFO | 正在调整，距离-23.873000000000005
2025-12-16 at 16:24:40 | INFO | 正在调整，距离-12.349000000000004
2025-12-16 at 16:24:41 | INFO | 正在调整，距离-0.21890000000000498
2025-12-16 at 16:24:42 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:24:43 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:24:43 | INFO | 图片保存成功：background.png
2025-12-16 at 16:26:15 | INFO | 正在初始化
2025-12-16 at 16:26:42 | INFO | 初始化完成
2025-12-16 at 16:26:45 | INFO | 账号输入完成
2025-12-16 at 16:26:47 | INFO | 密码输入完成
2025-12-16 at 16:26:47 | INFO | 已勾选协议
2025-12-16 at 16:26:47 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 16:26:47 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:26:47 | INFO | 图片保存成功：background.png
2025-12-16 at 16:26:48 | INFO | 正在调整，距离8.558999999999997
2025-12-16 at 16:26:48 | INFO | 正在调整，距离0.8429999999999893
2025-12-16 at 16:26:52 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:26:52 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:26:52 | INFO | 图片保存成功：background.png
2025-12-16 at 16:26:53 | INFO | 正在调整，距离26.706999999999994
2025-12-16 at 16:26:54 | INFO | 正在调整，距离12.242999999999995
2025-12-16 at 16:26:54 | INFO | 正在调整，距离-6.217000000000013
2025-12-16 at 16:26:54 | INFO | 正在调整，距离2.280000000000001
2025-12-16 at 16:26:56 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:26:56 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:26:56 | INFO | 图片保存成功：background.png
2025-12-16 at 16:26:57 | INFO | 正在调整，距离26.706999999999994
2025-12-16 at 16:26:58 | INFO | 正在调整，距离12.242999999999995
2025-12-16 at 16:26:58 | INFO | 正在调整，距离-6.217000000000013
2025-12-16 at 16:26:58 | INFO | 正在调整，距离2.280000000000001
2025-12-16 at 16:27:00 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:27:00 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:27:00 | INFO | 图片保存成功：background.png
2025-12-16 at 16:30:33 | INFO | 正在初始化
2025-12-16 at 16:30:59 | INFO | 初始化完成
2025-12-16 at 16:31:02 | INFO | 账号输入完成
2025-12-16 at 16:31:03 | INFO | 密码输入完成
2025-12-16 at 16:31:03 | INFO | 已勾选协议
2025-12-16 at 16:31:04 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 16:31:04 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:31:04 | INFO | 图片保存成功：background.png
2025-12-16 at 16:31:06 | INFO | 正在调整，距离0.8199999999999932
2025-12-16 at 16:31:09 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:31:10 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:31:10 | INFO | 图片保存成功：background.png
2025-12-16 at 16:31:12 | INFO | 正在调整，距离19.465000000000003
2025-12-16 at 16:31:12 | INFO | 正在调整，距离3.5829999999999984
2025-12-16 at 16:31:12 | INFO | 正在调整，距离2.0970000000000084
2025-12-16 at 16:31:14 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:31:14 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:31:14 | INFO | 图片保存成功：background.png
2025-12-16 at 16:31:15 | INFO | 正在调整，距离19.465000000000003
2025-12-16 at 16:31:16 | INFO | 正在调整，距离3.5829999999999984
2025-12-16 at 16:31:16 | INFO | 正在调整，距离2.0970000000000084
2025-12-16 at 16:31:17 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 16:31:17 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:31:17 | INFO | 图片保存成功：background.png
2025-12-16 at 16:31:19 | INFO | 正在调整，距离12.335000000000008
2025-12-16 at 16:31:19 | INFO | 正在调整，距离-5.334000000000003
2025-12-16 at 16:31:19 | INFO | 正在调整，距离5.353000000000009
2025-12-16 at 16:31:20 | INFO | 正在调整，距离-5.334000000000003
2025-12-16 at 16:31:20 | INFO | 正在调整，距离5.353000000000009
2025-12-16 at 16:31:20 | INFO | 正在调整，距离-5.334000000000003
2025-12-16 at 16:31:20 | INFO | 正在调整，距离5.353000000000009
2025-12-16 at 16:31:21 | INFO | 正在调整，距离-5.334000000000003
2025-12-16 at 16:31:21 | INFO | 正在调整，距离5.353000000000009
2025-12-16 at 16:31:21 | INFO | 正在调整，距离-5.334000000000003
2025-12-16 at 16:31:22 | INFO | 正在调整，距离5.353000000000009
2025-12-16 at 16:31:22 | INFO | 正在调整，距离149.96800000000002
2025-12-16 at 16:31:22 | INFO | 正在调整，距离17.497000000000014
2025-12-16 at 16:31:22 | INFO | 正在调整，距离19.204000000000008
2025-12-16 at 16:31:23 | INFO | 正在调整，距离92.76599999999999
2025-12-16 at 16:31:23 | INFO | 正在调整，距离70.06299999999999
2025-12-16 at 16:31:23 | INFO | 正在调整，距离61.08000000000001
2025-12-16 at 16:31:23 | INFO | 正在调整，距离54.94999999999999
2025-12-16 at 16:31:24 | INFO | 正在调整，距离51.84299999999999
2025-12-16 at 16:31:25 | INFO | 正在调整，距离51.84299999999999
2025-12-16 at 16:31:25 | INFO | 正在调整，距离51.84299999999999
2025-12-16 at 16:31:25 | INFO | 正在调整，距离51.84299999999999
2025-12-16 at 16:31:26 | INFO | 正在调整，距离51.84299999999999
2025-12-16 at 16:31:26 | INFO | 正在调整，距离51.84299999999999
2025-12-16 at 16:31:26 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:26 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:27 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:27 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:27 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:28 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:28 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:28 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:28 | INFO | 正在调整，距离223.0
2025-12-16 at 16:31:29 | INFO | 正在调整，距离148.9432
2025-12-16 at 16:31:29 | INFO | 正在调整，距离80.219
2025-12-16 at 16:31:29 | INFO | 正在调整，距离68.583
2025-12-16 at 16:31:30 | INFO | 正在调整，距离65.60400000000001
2025-12-16 at 16:31:31 | INFO | 正在调整，距离65.60400000000001
2025-12-16 at 16:31:31 | INFO | 正在调整，距离65.60400000000001
2025-12-16 at 16:47:27 | INFO | 正在初始化
2025-12-16 at 16:48:36 | INFO | 初始化完成
2025-12-16 at 16:48:38 | INFO | 账号输入完成
2025-12-16 at 16:48:40 | INFO | 密码输入完成
2025-12-16 at 16:48:40 | INFO | 已勾选协议
2025-12-16 at 16:48:40 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 16:48:40 | INFO | 图片保存成功：slider.png
2025-12-16 at 16:48:40 | INFO | 图片保存成功：background.png
2025-12-16 at 16:48:41 | INFO | 正在调整，距离7.399000000000001
2025-12-16 at 16:48:41 | INFO | 正在调整，距离2.319999999999993
2025-12-16 at 20:51:07 | INFO | 正在初始化
2025-12-16 at 20:51:54 | INFO | 正在初始化
2025-12-16 at 20:52:17 | INFO | 正在初始化
2025-12-16 at 20:52:22 | INFO | 初始化完成
2025-12-16 at 20:52:25 | INFO | 账号输入完成
2025-12-16 at 20:52:26 | INFO | 密码输入完成
2025-12-16 at 20:52:26 | INFO | 已勾选协议
2025-12-16 at 20:52:26 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 20:52:27 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:52:27 | INFO | 图片保存成功：background.png
2025-12-16 at 20:54:44 | INFO | 正在初始化
2025-12-16 at 20:54:49 | INFO | 初始化完成
2025-12-16 at 20:54:52 | INFO | 账号输入完成
2025-12-16 at 20:54:53 | INFO | 密码输入完成
2025-12-16 at 20:54:53 | INFO | 已勾选协议
2025-12-16 at 20:54:53 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 20:54:53 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:54:53 | INFO | 图片保存成功：background.png
2025-12-16 at 20:54:53 | INFO | 距离为：None
2025-12-16 at 20:55:31 | INFO | 正在初始化
2025-12-16 at 20:55:36 | INFO | 初始化完成
2025-12-16 at 20:55:39 | INFO | 账号输入完成
2025-12-16 at 20:55:40 | INFO | 密码输入完成
2025-12-16 at 20:55:41 | INFO | 已勾选协议
2025-12-16 at 20:55:41 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 20:55:53 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:55:53 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:18 | INFO | 正在初始化
2025-12-16 at 20:56:23 | INFO | 初始化完成
2025-12-16 at 20:56:26 | INFO | 账号输入完成
2025-12-16 at 20:56:28 | INFO | 密码输入完成
2025-12-16 at 20:56:28 | INFO | 已勾选协议
2025-12-16 at 20:56:28 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 20:56:28 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:56:28 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:28 | INFO | 距离为：197
2025-12-16 at 20:56:29 | INFO | 正在调整，距离-1.7199999999999989
2025-12-16 at 20:56:32 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 20:56:32 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:56:32 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:32 | INFO | 距离为：177
2025-12-16 at 20:56:33 | INFO | 正在调整，距离5.842999999999989
2025-12-16 at 20:56:34 | INFO | 正在调整，距离-3.6510000000000105
2025-12-16 at 20:56:34 | INFO | 正在调整，距离-0.4579999999999984
2025-12-16 at 20:56:35 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 20:56:35 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:56:35 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:35 | INFO | 距离为：177
2025-12-16 at 20:56:37 | INFO | 正在调整，距离5.842999999999989
2025-12-16 at 20:56:37 | INFO | 正在调整，距离-3.6510000000000105
2025-12-16 at 20:56:37 | INFO | 正在调整，距离-0.4579999999999984
2025-12-16 at 20:56:39 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 20:56:39 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:56:39 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:39 | INFO | 距离为：244
2025-12-16 at 20:56:40 | INFO | 正在调整，距离244.0
2025-12-16 at 20:56:41 | INFO | 正在调整，距离43.595
2025-12-16 at 20:56:41 | INFO | 正在调整，距离41.90299999999999
2025-12-16 at 20:56:41 | INFO | 正在调整，距离204.6509
2025-12-16 at 20:56:41 | INFO | 正在调整，距离240.58935
2025-12-16 at 20:56:42 | INFO | 正在调整，距离241.2568
2025-12-16 at 20:56:42 | INFO | 正在调整，距离221.2189
2025-12-16 at 20:56:42 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:43 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:43 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:43 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:43 | INFO | 正在调整，距离-6.473000000000013
2025-12-16 at 20:56:44 | INFO | 正在调整，距离40.20400000000001
2025-12-16 at 20:56:44 | INFO | 正在调整，距离8.400000000000006
2025-12-16 at 20:56:44 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:44 | INFO | 正在调整，距离13.860000000000014
2025-12-16 at 20:56:45 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:45 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:45 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:46 | INFO | 正在调整，距离-16.0
2025-12-16 at 20:56:46 | INFO | 正在调整，距离-4.588999999999999
2025-12-16 at 20:56:46 | INFO | 正在调整，距离1.0200000000000102
2025-12-16 at 20:56:49 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 20:56:49 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:56:49 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:49 | INFO | 距离为：240
2025-12-16 at 20:56:50 | INFO | 正在调整，距离-1.1239999999999952
2025-12-16 at 20:56:52 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 20:56:52 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:56:52 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:52 | INFO | 距离为：204
2025-12-16 at 20:56:53 | INFO | 正在调整，距离26.542
2025-12-16 at 20:56:54 | INFO | 正在调整，距离8.629999999999995
2025-12-16 at 20:56:54 | INFO | 正在调整，距离0.20400000000000773
2025-12-16 at 20:56:55 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 20:56:55 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:56:56 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:56 | INFO | 距离为：235
2025-12-16 at 20:56:57 | INFO | 正在调整，距离3.046999999999997
2025-12-16 at 20:56:57 | INFO | 正在调整，距离1.2270000000000039
2025-12-16 at 20:56:59 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 20:56:59 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:56:59 | INFO | 图片保存成功：background.png
2025-12-16 at 20:56:59 | INFO | 距离为：188
2025-12-16 at 20:57:00 | INFO | 正在调整，距离-2.4000000000000057
2025-12-16 at 20:57:02 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 20:57:02 | INFO | 图片保存成功：slider.png
2025-12-16 at 20:57:02 | INFO | 图片保存成功：background.png
2025-12-16 at 20:57:02 | INFO | 距离为：193
2025-12-16 at 20:57:03 | INFO | 正在调整，距离-0.7069999999999936
2025-12-16 at 20:57:05 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 21:01:37 | INFO | 正在初始化
2025-12-16 at 21:01:42 | INFO | 初始化完成
2025-12-16 at 21:01:45 | INFO | 账号输入完成
2025-12-16 at 21:01:47 | INFO | 密码输入完成
2025-12-16 at 21:01:47 | INFO | 已勾选协议
2025-12-16 at 21:01:47 | INFO | 已提交，即将进入滑块验证码
2025-12-16 at 21:01:47 | INFO | 图片保存成功：slider.png
2025-12-16 at 21:01:47 | INFO | 图片保存成功：background.png
2025-12-16 at 21:01:47 | INFO | 距离为：235
2025-12-16 at 21:01:48 | INFO | 正在调整，距离3.046999999999997
2025-12-16 at 21:01:48 | INFO | 正在调整，距离-0.5999999999999943
2025-12-16 at 21:01:52 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 21:01:52 | INFO | 图片保存成功：slider.png
2025-12-16 at 21:01:52 | INFO | 图片保存成功：background.png
2025-12-16 at 21:01:52 | INFO | 距离为：232
2025-12-16 at 21:01:53 | INFO | 正在调整，距离7.257000000000005
2025-12-16 at 21:01:53 | INFO | 正在调整，距离-3.5999999999999943
2025-12-16 at 21:01:54 | INFO | 正在调整，距离0.046999999999997044
2025-12-16 at 21:01:55 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 21:01:55 | INFO | 图片保存成功：slider.png
2025-12-16 at 21:01:55 | INFO | 图片保存成功：background.png
2025-12-16 at 21:01:55 | INFO | 距离为：232
2025-12-16 at 21:01:57 | INFO | 正在调整，距离33.28
2025-12-16 at 21:01:57 | INFO | 正在调整，距离3.665999999999997
2025-12-16 at 21:01:57 | INFO | 正在调整，距离-5.4339999999999975
2025-12-16 at 21:01:58 | INFO | 正在调整，距离-9.123999999999995
2025-12-16 at 21:01:58 | INFO | 正在调整，距离-3.5999999999999943
2025-12-16 at 21:01:58 | INFO | 正在调整，距离0.046999999999997044
2025-12-16 at 21:02:00 | ERROR | 滑块验证失败，正在重试
2025-12-16 at 21:02:00 | INFO | 图片保存成功：slider.png
2025-12-16 at 21:02:11 | INFO | 图片保存成功：background.png
2025-12-16 at 21:02:11 | INFO | 距离为：229
2025-12-16 at 21:02:12 | INFO | 正在调整，距离49.94900000000001
2025-12-16 at 21:02:12 | INFO | 正在调整，距离49.94900000000001
2025-12-16 at 21:02:12 | INFO | 正在调整，距离49.94900000000001
2025-12-16 at 21:02:13 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:13 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:13 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:13 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:14 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:14 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:14 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:14 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:15 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:15 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:15 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:16 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:16 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:16 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:16 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:17 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:17 | INFO | 正在调整，距离229.0
2025-12-16 at 21:02:17 | INFO | 正在调整，距离229.0
